-0.003992448082385096	0.0004714134379549136	-0.007161995750317813	0.0	0.0
-0.18014121798057323	-0.029025388103277695	-0.011456266469816878	0.0	0.0
0.011978829389858232	-0.0063785722165023455	0.1832818554485133	0.0	0.0
-0.0002081605609283953	0.010980564026404082	0.03128413023974031	0.0	0.0
-0.009392294923303127	0.005454765623013429	0.015659225689563912	0.0	0.0
-0.22975012396229902	-0.21560735932989897	-0.18374480291130596	0.0	0.0
0.02368549173523717	0.0432643169033846	-0.37220129901873095	0.7853981633974483	0.7853981633974483
0.7699802271968725	0.8053337264391122	0.7663937604363183	0.0	0.0
0.005149294120869824	0.008474532941796646	-0.2158509491582072	0.0	0.0
-0.00939229484584551	0.0047748184254899195	0.10593599537750101	0.0	0.0
0.18014121802192498	0.11477701513843429	0.1713398013533242	0.0	0.0
-0.006567353013063745	-0.008424981726957947	-0.28575358079519403	-0.7853981633974483	-0.7853981633974483
0.0051492938236609095	0.003607164417024873	-0.21002112680979368	-0.7853981633974483	-0.7853981633974483
-0.00011412261243277271	-0.04758101541146378	-0.4073383852057982	0.0	0.0
0.023685492695682177	0.041989228027779255	0.5966482454878537	0.0	0.0
