-0.003992448082385096	-0.0029453765208199666	-0.0021423373282643955	-0.0018006750698696707	0.03618174925257297	-0.14464121978249087	0.2049795675143662	0.0	0.0	0.0
-0.18014121798057323	-0.13997382838916408	-0.10426723588547451	-0.07788717161688688	-0.05307025108872184	-0.41690080591134077	-0.023429876479342433	0.0	0.0	0.0
0.011978829389858232	0.012022852343838321	0.012071575071583275	0.01208454228241694	0.1198577502230893	0.0831740537573117	-0.45227648078050153	0.0	0.0	0.0
-0.0002081605609283953	0.0040504577423288455	0.011826720247419134	0.02524566669101436	0.039408369209283534	0.1342963310493306	0.23950734932101367	0.0	0.0	0.0
-0.009392294923303127	-0.00931755122727023	-0.009432718827402153	-0.009708411193418616	0.0059189033198892545	-0.0635079551385137	0.18012044368931662	0.0	0.0	0.0
-0.22975012396229902	-0.2614086676237839	-0.2921440346251893	-0.3179700194845452	-0.27264380384839093	0.1617274389102403	-0.3549165543982413	0.0	0.0	0.0
0.02368549173523717	0.02394109562445611	0.02434541237586939	0.024637732898253554	-0.3361340353889273	-0.4520376166709005	0.24295486018540594	0.7853981633974483	0.7853981633974483	0.7853981633974483
0.7699802271968725	0.7821166011096023	0.7991932817505129	0.8195119273939234	0.7838369347630695	0.418917381112313	0.5155024081371852	0.0	0.0	0.0
0.005149294120869824	0.005026383244175162	0.005041164231184287	0.00584801855884818	-0.16161053577595416	0.06800489046016132	-0.05960758933569745	0.0	0.0	0.0
-0.00939229484584551	-0.0095638822970908	-0.009630671469636183	-0.009546259995668896	0.10374348109655253	-0.42578872953453156	0.13538330384037214	0.0	0.0	0.0
0.18014121802192498	0.1817118135286487	0.18037706197207115	0.17450747674510628	0.17147462352723575	0.6209365562179395	-0.13970332249025028	0.0	0.0	0.0
-0.006567353013063745	-0.006470930167354489	-0.006373408828995954	-0.006980278673901548	-0.31699955004969865	0.15783255463801935	-0.3746642559215463	-0.7853981633974483	-0.7853981633974483	-0.7853981633974483
0.0051492938236609095	0.0050812687408230885	0.004790449456208335	0.0046594608838169795	-0.15664454386940804	0.02559885403193469	-0.2609765900833513	-0.7853981633974483	-0.7853981633974483	-0.7853981633974483
-0.00011412261243277271	-0.01638869078767921	-0.039561411088726954	-0.07304738444417527	-0.2663681238858493	-1.2623138267214096	-0.1430480414941844	0.0	0.0	0.0
0.023685492695682177	0.023747487830507157	0.02371396282634959	0.023486353829663836	0.5428814323793679	0.21728223397646207	0.16253587229332422	0.0	0.0	0.0
