5.699458695507352e-5	-0.0002966763414806334	7.626631067176715e-6	7.790599469056797e-5	0.010017106565752278	-0.0015489288728475666	0.0013717286438045333	6.837309625060425e-5	3.991390738580213e-5	-4.100259844505127e-5	3.8721581457495004e-5	-6.459336457038921e-5	0.0025704491588965446	-2.1187389829187125e-5	4.717760168495244e-7	-4.6107596590049834e-5
0.00011420779066495315	-0.0005785858246378645	1.472306881368662e-5	0.00015899446376013886	0.019629591945662314	-0.0030345070702270075	0.0026852793880478036	0.0001336679586330855	7.164692969608335e-5	-7.997310271054228e-5	7.492847513352341e-5	-0.00012509383141399532	0.005038146189214814	-4.1184373488165495e-5	8.632160765155638e-7	-8.983655726440339e-5
0.00017190932858216095	-0.0008315715855928404	2.0776636647404397e-5	0.0002465150812682179	0.028450542063736366	-0.004396016100070219	0.003884787894692359	0.0001929320077071899	8.727062729114455e-5	-0.00011496673416917177	0.00010620292495616362	-0.00017750852720994074	0.007304898588198522	-5.885735890239345e-5	1.100648498278934e-6	-0.0001289151346987272
0.00023046814563166705	-0.0010426742146142465	2.5309120678777627e-5	0.0003438459691178979	0.036127783271872084	-0.005577903811459674	0.0049189325230497806	0.00024345934224211249	7.935374244856484e-5	-0.00014421006511052388	0.00013031759205235275	-0.00021804207596156324	0.009281458607844375	-7.318416594315907e-5	1.1234324513447778e-6	-0.00016128127466104986
0.00029039471442891297	-0.0012006749409677385	2.7892593165006845e-5	0.000454543304184279	0.042359592145351725	-0.0065321259709265585	0.005742997577005128	0.0002829026648631823	4.119176513317803e-5	-0.00016617861020544917	0.00014532226725830284	-0.00024318904189137868	0.01089156563569492	-8.330427165764056e-5	8.897403753582705e-7	-0.00018517739833949528
0.0003523748944471549	-0.001296574364584005	2.8163598968243904e-5	0.0005823741090554015	0.046908479310718204	-0.007220207521011861	0.006320695024097758	0.00030937196275090365	-3.298564748568075e-5	-0.0001796650392684115	0.00014962071871584042	-0.00024981900741134327	0.012075489850202138	-8.85627234589857e-5	3.8149190388903644e-7	-0.00019923351135089115
0.0004172930819087393	-0.0013239888311482452	2.5835244974324096e-5	0.0007313277980387576	0.04961251372710293	-0.007614945717768301	0.006625677529871622	0.0003215162636878848	-0.00014783566415896694	-0.00018383540992284952	0.00014203492474566684	-0.00023525216111934015	0.012792939048446595	-8.854596941679558e-5	-3.9179288122133094e-7	-0.00020253540616977227
0.00048624282387404723	-0.0012794494566014233	2.070680207312919e-5	0.0009056030018093711	0.0503937418933202	-0.007701690046114154	0.006642686500647372	0.000318585385137977	-0.00030675704307185213	-0.000178271245109675	0.00012185437987402356	-0.00019732354032862652	0.013025213397827671	-8.310814697335866e-5	-1.3904119443863434e-6	-0.000194675259009502
0.0005605235909029067	-0.001162592250215417	1.2670511863834735e-5	0.001109567314588516	0.04926336062517805	-0.007479148843142843	0.006368291669760131	0.0003004693010468972	-0.0005117829453830571	-0.00016299578484375252	8.88686801077755e-5	-0.00013443439354431433	0.01277651989979001	-7.238671701198773e-5	-2.543314071704381e-6	-0.0001757825542844017
0.0006416229835779724	-0.0009762316431567169	1.7153829402309286e-6	0.0013476888545923373	0.04632341871274279	-0.006959689398309949	0.005811193152739258	0.00026771354320651014	-0.000763514866435386	-0.00013848330669637157	4.3382174508915536e-5	-4.558949064220003e-5	0.012074388630195032	-5.680671713596461e-5	-3.7484341897270272e-6	-0.0001465339776613289
0.0007311842676354678	-0.0007263138681413916	-1.2072138684143351e-5	0.001624439854209506	0.04176494785923634	-0.0061691163613991915	0.004992072338489591	0.00022150990389291827	-0.0010610994463749045	-0.00010565101552137562	-1.3789906143730415e-5	6.958039888071719e-5	0.010969165281099398	-3.707332273511348e-5	-4.874561440148239e-6	-0.00010814167768531843
0.0008309597674461928	-0.0004217509119063576	-2.8510637085126587e-5	0.0019441738501669243	0.03586255245648344	-0.005145931946792448	0.003942993942148162	0.00016366258461513836	-0.0014022485650834983	-6.583362886099849e-5	-8.134378773579105e-5	0.00021081122837018343	0.009532588038385125	-1.415283238404896e-5	-5.7647104751277944e-6	-6.232007953715263e-5
0.0009427512744141419	-7.414002734673918e-5	-4.732924038892489e-5	0.0023109793735261036	0.028965616452407774	-0.003940100026818902	0.002706377468402171	9.653081172741517e-5	-0.001783301763156395	-2.0741408455954406e-5	-0.00015752725812604088	0.0003772135494379396	0.007855490216277525	1.0757379697849763e-5	-6.2409071424366714e-6	-1.1232215250135673e-5
0.0010683392219213656	0.0003026221019685262	-6.817598943009283e-5	0.002728514292792888	0.021486409306924754	-0.0026113541096292182	0.0013335716696682414	2.2949782928658232e-5	-0.0021993287058235176	2.7597011436381803e-5	-0.00024019621802624024	0.000567295082971512	0.0060447021625386664	3.626899199216996e-5	-6.110243029908813e-6	4.2582714679462976e-5
0.0012094029191175545	0.0006928176485937797	-9.062877572280975e-5	0.00319982609103009	0.013885487468871534	-0.001227105773033603	-0.00011692020086056883	-5.386741005912941e-5	-0.002644268163503867	7.690509264207215e-5	-0.00032688577925813	0.0007789971379651072	0.004219255618538809	6.085161453841944e-5	-5.172001296534372e-6	9.629813928127326e-5
0.0013674346012716606	0.0010794621144991489	-0.00011420847950809825	0.0037271643139847096	0.006654888905732551	0.0001399752054107399	-0.0015815039404301903	-0.00013044354534284277	-0.003111098861534483	0.0001247397609526941	-0.0004148934996532292	0.0010097436708268344	0.002506019919215304	8.288875449796375e-5	-3.2256107406967313e-6	0.00014690225263011263
